DATETIME;MXCO;JUNG;NEWK;OULU;SOPO
2024-05-07 16:55:00;218.553;173.386; 90.034; 99.468;267.722
2024-05-07 17:00:00;218.297;175.569; 88.608; 99.632;267.944
2024-05-07 17:05:00;220.707;173.844; 89.404; 97.671;264.840
2024-05-07 17:10:00;220.087;175.796; 89.110; 99.307;267.748
2024-05-07 17:15:00;217.483;175.326; 89.490;100.754;267.252
2024-05-07 17:20:00;220.367;173.301; 90.304; 98.589;269.560
2024-05-07 17:25:00;221.643;173.738; 89.182; 99.880;268.648
2024-05-07 17:30:00;219.540;175.040; 89.436; 98.805;267.266
2024-05-07 17:35:00;218.907;173.994; 88.684;100.132;266.850
2024-05-07 17:40:00;221.933;174.155; 88.986; 98.268;268.244
2024-05-07 17:45:00;219.343;175.405; 90.472;100.663;268.658
2024-05-07 17:50:00;220.690;174.824; 88.720; 97.935;267.386
